"0.0","['223065.00', '-0.80', '-1.60', '-326.40\n']"
"0.06412196159362793","['223165.00', '-0.80', '-1.60', '-326.40\n']"
"0.16474103927612305","['223265.00', '-0.80', '-1.60', '-326.40\n']"
"0.2642238140106201","['223365.00', '-0.80', '-1.60', '-326.40\n']"
"0.36484193801879883","['223465.00', '-0.80', '-1.60', '-326.40\n']"
"0.4647488594055176","['223565.00', '-0.80', '-1.60', '-326.40\n']"
"0.5645909309387207","['223665.00', '-0.80', '-1.60', '-326.40\n']"
"0.6647679805755615","['223765.00', '-0.80', '-1.60', '-326.40\n']"
"0.764671802520752","['223865.00', '-0.80', '-1.60', '-326.40\n']"
"0.8647987842559814","['223965.00', '-0.80', '-1.60', '-326.40\n']"
"0.9648480415344238","['224065.00', '-0.80', '-1.60', '-326.40\n']"
"1.0643339157104492","['224165.00', '-0.80', '-1.60', '-326.40\n']"
"1.1648468971252441","['224265.00', '-0.80', '-1.60', '-326.40\n']"
"1.264902114868164","['224365.00', '-0.80', '-1.60', '-326.40\n']"
"1.3649539947509766","['224465.00', '-0.80', '-1.60', '-326.40\n']"
"1.464966058731079","['224565.00', '-0.80', '-1.60', '-326.40\n']"
"1.5648419857025146","['224665.00', '-0.80', '-1.60', '-326.40\n']"
"1.6649198532104492","['224765.00', '-0.80', '-1.60', '-326.40\n']"
"1.7649109363555908","['224865.00', '-0.80', '-1.60', '-326.40\n']"
"1.864914894104004","['224965.00', '-0.80', '-1.60', '-326.40\n']"
"1.9646389484405518","['225065.00', '-0.80', '-1.60', '-326.40\n']"
"2.06472110748291","['225165.00', '-0.80', '-1.60', '-326.40\n']"
"2.1647050380706787","['225265.00', '-0.80', '-1.60', '-326.40\n']"
"2.2648279666900635","['225365.00', '-0.80', '-1.60', '-326.40\n']"
"2.3649399280548096","['225465.00', '-0.80', '-1.60', '-326.40\n']"
"2.4650018215179443","['225565.00', '-0.80', '-1.60', '-326.40\n']"
"2.565113067626953","['225665.00', '-0.80', '-1.60', '-326.40\n']"
"2.6650898456573486","['225765.00', '-0.80', '-1.60', '-326.40\n']"
"2.765202045440674","['225865.00', '-0.80', '-1.60', '-326.40\n']"
"2.8648009300231934","['225965.00', '-0.80', '-1.60', '-326.40\n']"
"2.965135097503662","['226065.00', '-0.80', '-1.60', '-326.40\n']"
"3.064713954925537","['226165.00', '-0.80', '-1.60', '-326.40\n']"
"3.1647961139678955","['226265.00', '-0.80', '-1.60', '-326.40\n']"
"3.2651708126068115","['226365.00', '-0.80', '-1.60', '-326.40\n']"
"3.365482807159424","['226465.00', '-0.80', '-1.60', '-326.40\n']"
