1.245617866516113281e-02,9.520000000000000000e+02,9.520000000000000000e+02
1.262402534484863281e-02,9.650000000000000000e+02,9.650000000000000000e+02
1.273703575134277344e-02,9.730000000000000000e+02,9.730000000000000000e+02
1.289105415344238281e-02,9.850000000000000000e+02,9.850000000000000000e+02
1.300024986267089844e-02,9.930000000000000000e+02,9.930000000000000000e+02
1.308798789978027344e-02,1.000000000000000000e+03,1.000000000000000000e+03
1.326894760131835938e-02,1.014000000000000000e+03,1.014000000000000000e+03
1.349115371704101562e-02,1.031000000000000000e+03,1.031000000000000000e+03
1.364707946777343750e-02,1.043000000000000000e+03,1.043000000000000000e+03
1.467013359069824219e-02,1.120000000000000000e+03,1.120000000000000000e+03
1.494026184082031250e-02,1.141000000000000000e+03,1.141000000000000000e+03
1.522707939147949219e-02,1.163000000000000000e+03,1.163000000000000000e+03
1.562500000000000000e-02,1.193000000000000000e+03,1.193000000000000000e+03
1.795196533203125000e-02,1.370000000000000000e+03,1.370000000000000000e+03
1.922392845153808594e-02,1.467000000000000000e+03,1.467000000000000000e+03
1.953315734863281250e-02,1.490000000000000000e+03,1.490000000000000000e+03
1.970720291137695312e-02,1.503000000000000000e+03,1.503000000000000000e+03
2.003312110900878906e-02,1.528000000000000000e+03,1.528000000000000000e+03
2.033305168151855469e-02,1.551000000000000000e+03,1.551000000000000000e+03
2.084088325500488281e-02,1.589000000000000000e+03,1.589000000000000000e+03
2.160811424255371094e-02,1.648000000000000000e+03,1.648000000000000000e+03
2.177190780639648438e-02,1.660000000000000000e+03,1.660000000000000000e+03
2.189683914184570312e-02,1.669000000000000000e+03,1.669000000000000000e+03
2.204203605651855469e-02,1.680000000000000000e+03,1.680000000000000000e+03
2.220702171325683594e-02,1.693000000000000000e+03,1.693000000000000000e+03
2.244305610656738281e-02,1.711000000000000000e+03,1.711000000000000000e+03
2.264308929443359375e-02,1.726000000000000000e+03,1.726000000000000000e+03
2.276492118835449219e-02,1.735000000000000000e+03,1.735000000000000000e+03
2.290105819702148438e-02,1.746000000000000000e+03,1.746000000000000000e+03
2.315592765808105469e-02,1.765000000000000000e+03,1.765000000000000000e+03
2.324700355529785156e-02,1.772000000000000000e+03,1.772000000000000000e+03
2.333307266235351562e-02,1.778000000000000000e+03,1.778000000000000000e+03
2.341389656066894531e-02,1.784000000000000000e+03,1.784000000000000000e+03
2.349209785461425781e-02,1.790000000000000000e+03,1.790000000000000000e+03
2.356410026550292969e-02,1.796000000000000000e+03,1.796000000000000000e+03
2.364206314086914062e-02,1.802000000000000000e+03,1.802000000000000000e+03
2.375912666320800781e-02,1.810000000000000000e+03,1.810000000000000000e+03
2.391004562377929688e-02,1.822000000000000000e+03,1.822000000000000000e+03
2.403306961059570312e-02,1.831000000000000000e+03,1.831000000000000000e+03
2.413606643676757812e-02,1.839000000000000000e+03,1.839000000000000000e+03
2.429509162902832031e-02,1.851000000000000000e+03,1.851000000000000000e+03
2.440214157104492188e-02,1.859000000000000000e+03,1.859000000000000000e+03
2.454304695129394531e-02,1.870000000000000000e+03,1.870000000000000000e+03
2.471709251403808594e-02,1.883000000000000000e+03,1.883000000000000000e+03
2.481818199157714844e-02,1.891000000000000000e+03,1.891000000000000000e+03
2.494001388549804688e-02,1.900000000000000000e+03,1.900000000000000000e+03
2.501296997070312500e-02,1.905000000000000000e+03,1.905000000000000000e+03
2.512717247009277344e-02,1.914000000000000000e+03,1.914000000000000000e+03
2.520394325256347656e-02,1.920000000000000000e+03,1.920000000000000000e+03
2.527713775634765625e-02,1.925000000000000000e+03,1.925000000000000000e+03
2.534818649291992188e-02,1.931000000000000000e+03,1.931000000000000000e+03
2.540588378906250000e-02,1.935000000000000000e+03,1.935000000000000000e+03
2.568793296813964844e-02,1.956000000000000000e+03,1.956000000000000000e+03
2.583813667297363281e-02,1.968000000000000000e+03,1.968000000000000000e+03
2.596020698547363281e-02,1.977000000000000000e+03,1.977000000000000000e+03
2.609705924987792969e-02,1.987000000000000000e+03,1.987000000000000000e+03
2.630901336669921875e-02,2.003000000000000000e+03,2.003000000000000000e+03
2.643394470214843750e-02,2.012000000000000000e+03,2.012000000000000000e+03
2.661800384521484375e-02,2.026000000000000000e+03,2.026000000000000000e+03
2.674102783203125000e-02,2.036000000000000000e+03,2.036000000000000000e+03
2.685403823852539062e-02,2.044000000000000000e+03,2.044000000000000000e+03
2.698707580566406250e-02,2.054000000000000000e+03,2.054000000000000000e+03
2.717304229736328125e-02,2.068000000000000000e+03,2.068000000000000000e+03
2.729415893554687500e-02,2.077000000000000000e+03,2.077000000000000000e+03
2.743911743164062500e-02,2.088000000000000000e+03,2.088000000000000000e+03
2.755403518676757812e-02,2.097000000000000000e+03,2.097000000000000000e+03
2.770805358886718750e-02,2.109000000000000000e+03,2.109000000000000000e+03
2.792215347290039062e-02,2.125000000000000000e+03,2.125000000000000000e+03
2.810502052307128906e-02,2.138000000000000000e+03,2.138000000000000000e+03
2.823114395141601562e-02,2.148000000000000000e+03,2.148000000000000000e+03
2.835297584533691406e-02,2.157000000000000000e+03,2.157000000000000000e+03
2.847313880920410156e-02,2.166000000000000000e+03,2.166000000000000000e+03
2.857708930969238281e-02,2.174000000000000000e+03,2.174000000000000000e+03
2.875518798828125000e-02,2.187000000000000000e+03,2.187000000000000000e+03
2.885818481445312500e-02,2.195000000000000000e+03,2.195000000000000000e+03
2.902817726135253906e-02,2.208000000000000000e+03,2.208000000000000000e+03
2.914500236511230469e-02,2.217000000000000000e+03,2.217000000000000000e+03
2.931094169616699219e-02,2.229000000000000000e+03,2.229000000000000000e+03
2.961397171020507812e-02,2.252000000000000000e+03,2.252000000000000000e+03
2.975416183471679688e-02,2.262000000000000000e+03,2.262000000000000000e+03
2.986907958984375000e-02,2.271000000000000000e+03,2.271000000000000000e+03
2.998399734497070312e-02,2.280000000000000000e+03,2.280000000000000000e+03
3.011512756347656250e-02,2.290000000000000000e+03,2.290000000000000000e+03
3.022718429565429688e-02,2.298000000000000000e+03,2.298000000000000000e+03
3.043699264526367188e-02,2.314000000000000000e+03,2.314000000000000000e+03
3.057408332824707031e-02,2.324000000000000000e+03,2.324000000000000000e+03
3.071999549865722656e-02,2.335000000000000000e+03,2.335000000000000000e+03
3.127121925354003906e-02,2.376000000000000000e+03,2.376000000000000000e+03
3.164315223693847656e-02,2.404000000000000000e+03,2.404000000000000000e+03
3.197693824768066406e-02,2.429000000000000000e+03,2.429000000000000000e+03
3.222393989562988281e-02,2.448000000000000000e+03,2.448000000000000000e+03
3.255224227905273438e-02,2.472000000000000000e+03,2.472000000000000000e+03
3.293013572692871094e-02,2.501000000000000000e+03,2.501000000000000000e+03
3.322505950927734375e-02,2.523000000000000000e+03,2.523000000000000000e+03
3.347706794738769531e-02,2.542000000000000000e+03,2.542000000000000000e+03
3.376317024230957031e-02,2.563000000000000000e+03,2.563000000000000000e+03
3.407311439514160156e-02,2.586000000000000000e+03,2.586000000000000000e+03
3.435802459716796875e-02,2.607000000000000000e+03,2.607000000000000000e+03
3.454995155334472656e-02,2.622000000000000000e+03,2.622000000000000000e+03
3.477597236633300781e-02,2.639000000000000000e+03,2.639000000000000000e+03
3.496909141540527344e-02,2.653000000000000000e+03,2.653000000000000000e+03
3.537106513977050781e-02,2.683000000000000000e+03,2.683000000000000000e+03
3.552508354187011719e-02,2.695000000000000000e+03,2.695000000000000000e+03
3.568100929260253906e-02,2.706000000000000000e+03,2.706000000000000000e+03
3.581905364990234375e-02,2.717000000000000000e+03,2.717000000000000000e+03
3.615784645080566406e-02,2.742000000000000000e+03,2.742000000000000000e+03
3.636097908020019531e-02,2.757000000000000000e+03,2.757000000000000000e+03
3.653597831726074219e-02,2.770000000000000000e+03,2.770000000000000000e+03
3.669285774230957031e-02,2.782000000000000000e+03,2.782000000000000000e+03
3.700613975524902344e-02,2.805000000000000000e+03,2.805000000000000000e+03
3.714394569396972656e-02,2.815000000000000000e+03,2.815000000000000000e+03
3.726410865783691406e-02,2.824000000000000000e+03,2.824000000000000000e+03
3.761816024780273438e-02,2.850000000000000000e+03,2.850000000000000000e+03
3.774404525756835938e-02,2.860000000000000000e+03,2.860000000000000000e+03
3.783392906188964844e-02,2.867000000000000000e+03,2.867000000000000000e+03
3.795003890991210938e-02,2.875000000000000000e+03,2.875000000000000000e+03
3.814697265625000000e-02,2.890000000000000000e+03,2.890000000000000000e+03
3.828191757202148438e-02,2.900000000000000000e+03,2.900000000000000000e+03
3.844904899597167969e-02,2.912000000000000000e+03,2.912000000000000000e+03
3.862905502319335938e-02,2.926000000000000000e+03,2.926000000000000000e+03
3.873825073242187500e-02,2.934000000000000000e+03,2.934000000000000000e+03
3.887009620666503906e-02,2.943000000000000000e+03,2.943000000000000000e+03
3.895211219787597656e-02,2.950000000000000000e+03,2.950000000000000000e+03
3.902101516723632812e-02,2.955000000000000000e+03,2.955000000000000000e+03
3.908920288085937500e-02,2.960000000000000000e+03,2.960000000000000000e+03
3.923916816711425781e-02,2.971000000000000000e+03,2.971000000000000000e+03
3.941202163696289062e-02,2.984000000000000000e+03,2.984000000000000000e+03
3.951716423034667969e-02,2.991000000000000000e+03,2.991000000000000000e+03
3.961014747619628906e-02,2.998000000000000000e+03,2.998000000000000000e+03
3.969192504882812500e-02,3.004000000000000000e+03,3.004000000000000000e+03
3.976392745971679688e-02,3.010000000000000000e+03,3.010000000000000000e+03
3.998112678527832031e-02,3.026000000000000000e+03,3.026000000000000000e+03
4.012894630432128906e-02,3.037000000000000000e+03,3.037000000000000000e+03
4.022288322448730469e-02,3.044000000000000000e+03,3.044000000000000000e+03
4.029798507690429688e-02,3.049000000000000000e+03,3.049000000000000000e+03
4.042315483093261719e-02,3.059000000000000000e+03,3.059000000000000000e+03
4.052400588989257812e-02,3.066000000000000000e+03,3.066000000000000000e+03
4.061508178710937500e-02,3.073000000000000000e+03,3.073000000000000000e+03
4.068708419799804688e-02,3.078000000000000000e+03,3.078000000000000000e+03
4.077506065368652344e-02,3.085000000000000000e+03,3.085000000000000000e+03
4.095005989074707031e-02,3.098000000000000000e+03,3.098000000000000000e+03
4.104495048522949219e-02,3.105000000000000000e+03,3.105000000000000000e+03
4.110789299011230469e-02,3.109000000000000000e+03,3.109000000000000000e+03
4.116916656494140625e-02,3.114000000000000000e+03,3.114000000000000000e+03
4.126000404357910156e-02,3.120000000000000000e+03,3.120000000000000000e+03
4.133296012878417969e-02,3.126000000000000000e+03,3.126000000000000000e+03
4.139995574951171875e-02,3.131000000000000000e+03,3.131000000000000000e+03
4.147505760192871094e-02,3.136000000000000000e+03,3.136000000000000000e+03
4.167008399963378906e-02,3.151000000000000000e+03,3.151000000000000000e+03
4.184007644653320312e-02,3.163000000000000000e+03,3.163000000000000000e+03
4.193091392517089844e-02,3.170000000000000000e+03,3.170000000000000000e+03
4.202604293823242188e-02,3.177000000000000000e+03,3.177000000000000000e+03
4.211497306823730469e-02,3.184000000000000000e+03,3.184000000000000000e+03
4.221415519714355469e-02,3.191000000000000000e+03,3.191000000000000000e+03
4.232215881347656250e-02,3.199000000000000000e+03,3.199000000000000000e+03
4.251790046691894531e-02,3.213000000000000000e+03,3.213000000000000000e+03
4.270792007446289062e-02,3.227000000000000000e+03,3.227000000000000000e+03
4.291105270385742188e-02,3.242000000000000000e+03,3.242000000000000000e+03
4.307293891906738281e-02,3.254000000000000000e+03,3.254000000000000000e+03
4.321908950805664062e-02,3.265000000000000000e+03,3.265000000000000000e+03
4.338097572326660156e-02,3.277000000000000000e+03,3.277000000000000000e+03
4.346489906311035156e-02,3.283000000000000000e+03,3.283000000000000000e+03
4.361605644226074219e-02,3.294000000000000000e+03,3.294000000000000000e+03
4.372406005859375000e-02,3.302000000000000000e+03,3.302000000000000000e+03
4.384303092956542969e-02,3.311000000000000000e+03,3.311000000000000000e+03
4.400992393493652344e-02,3.323000000000000000e+03,3.323000000000000000e+03
4.422593116760253906e-02,3.339000000000000000e+03,3.339000000000000000e+03
4.434919357299804688e-02,3.348000000000000000e+03,3.348000000000000000e+03
4.448008537292480469e-02,3.358000000000000000e+03,3.358000000000000000e+03
4.458117485046386719e-02,3.365000000000000000e+03,3.365000000000000000e+03
4.466104507446289062e-02,3.371000000000000000e+03,3.371000000000000000e+03
4.490900039672851562e-02,3.389000000000000000e+03,3.389000000000000000e+03
4.507708549499511719e-02,3.402000000000000000e+03,3.402000000000000000e+03
4.520916938781738281e-02,3.411000000000000000e+03,3.411000000000000000e+03
4.533505439758300781e-02,3.421000000000000000e+03,3.421000000000000000e+03
4.557991027832031250e-02,3.439000000000000000e+03,3.439000000000000000e+03
4.580402374267578125e-02,3.455000000000000000e+03,3.455000000000000000e+03
4.603695869445800781e-02,3.472000000000000000e+03,3.472000000000000000e+03
4.621696472167968750e-02,3.485000000000000000e+03,3.485000000000000000e+03
4.632115364074707031e-02,3.493000000000000000e+03,3.493000000000000000e+03
4.643917083740234375e-02,3.502000000000000000e+03,3.502000000000000000e+03
4.657196998596191406e-02,3.511000000000000000e+03,3.511000000000000000e+03
4.665589332580566406e-02,3.518000000000000000e+03,3.518000000000000000e+03
4.673719406127929688e-02,3.523000000000000000e+03,3.523000000000000000e+03
4.685115814208984375e-02,3.532000000000000000e+03,3.532000000000000000e+03
4.692697525024414062e-02,3.537000000000000000e+03,3.537000000000000000e+03
4.745101928710937500e-02,3.576000000000000000e+03,3.576000000000000000e+03
4.774284362792968750e-02,3.597000000000000000e+03,3.597000000000000000e+03
4.793310165405273438e-02,3.611000000000000000e+03,3.611000000000000000e+03
4.825305938720703125e-02,3.634000000000000000e+03,3.634000000000000000e+03
4.841589927673339844e-02,3.646000000000000000e+03,3.646000000000000000e+03
4.861211776733398438e-02,3.661000000000000000e+03,3.661000000000000000e+03
4.888701438903808594e-02,3.681000000000000000e+03,3.681000000000000000e+03
4.915094375610351562e-02,3.700000000000000000e+03,3.700000000000000000e+03
4.945611953735351562e-02,3.722000000000000000e+03,3.722000000000000000e+03
4.961609840393066406e-02,3.734000000000000000e+03,3.734000000000000000e+03
5.040717124938964844e-02,3.791000000000000000e+03,3.791000000000000000e+03
5.072093009948730469e-02,3.814000000000000000e+03,3.814000000000000000e+03
5.101108551025390625e-02,3.835000000000000000e+03,3.835000000000000000e+03
5.141186714172363281e-02,3.864000000000000000e+03,3.864000000000000000e+03
5.153608322143554688e-02,3.873000000000000000e+03,3.873000000000000000e+03
5.171298980712890625e-02,3.886000000000000000e+03,3.886000000000000000e+03
5.186414718627929688e-02,3.897000000000000000e+03,3.897000000000000000e+03
5.228805541992187500e-02,3.928000000000000000e+03,3.928000000000000000e+03
5.261683464050292969e-02,3.951000000000000000e+03,3.951000000000000000e+03
5.276513099670410156e-02,3.962000000000000000e+03,3.962000000000000000e+03
5.297923088073730469e-02,3.978000000000000000e+03,3.978000000000000000e+03
5.313611030578613281e-02,3.989000000000000000e+03,3.989000000000000000e+03
5.326414108276367188e-02,3.998000000000000000e+03,3.998000000000000000e+03
5.339694023132324219e-02,4.008000000000000000e+03,4.008000000000000000e+03
5.357694625854492188e-02,4.021000000000000000e+03,4.021000000000000000e+03
5.377006530761718750e-02,4.035000000000000000e+03,4.035000000000000000e+03
5.393505096435546875e-02,4.047000000000000000e+03,4.047000000000000000e+03
5.406093597412109375e-02,4.056000000000000000e+03,4.056000000000000000e+03
5.418705940246582031e-02,4.065000000000000000e+03,4.065000000000000000e+03
5.429506301879882812e-02,4.073000000000000000e+03,4.073000000000000000e+03
5.439901351928710938e-02,4.080000000000000000e+03,4.080000000000000000e+03
5.456209182739257812e-02,4.092000000000000000e+03,4.092000000000000000e+03
5.469608306884765625e-02,4.102000000000000000e+03,4.102000000000000000e+03
5.478501319885253906e-02,4.108000000000000000e+03,4.108000000000000000e+03
5.490207672119140625e-02,4.116000000000000000e+03,4.116000000000000000e+03
5.503416061401367188e-02,4.126000000000000000e+03,4.126000000000000000e+03
5.513811111450195312e-02,4.133000000000000000e+03,4.133000000000000000e+03
5.528903007507324219e-02,4.144000000000000000e+03,4.144000000000000000e+03
5.551099777221679688e-02,4.160000000000000000e+03,4.160000000000000000e+03
5.562496185302734375e-02,4.168000000000000000e+03,4.168000000000000000e+03
5.570292472839355469e-02,4.174000000000000000e+03,4.174000000000000000e+03
5.583405494689941406e-02,4.183000000000000000e+03,4.183000000000000000e+03
5.595302581787109375e-02,4.192000000000000000e+03,4.192000000000000000e+03
5.606389045715332031e-02,4.200000000000000000e+03,4.200000000000000000e+03
5.620503425598144531e-02,4.210000000000000000e+03,4.210000000000000000e+03
5.632209777832031250e-02,4.218000000000000000e+03,4.218000000000000000e+03
5.645108222961425781e-02,4.228000000000000000e+03,4.228000000000000000e+03
5.654406547546386719e-02,4.234000000000000000e+03,4.234000000000000000e+03
5.661892890930175781e-02,4.240000000000000000e+03,4.240000000000000000e+03
5.669593811035156250e-02,4.245000000000000000e+03,4.245000000000000000e+03
5.681395530700683594e-02,4.254000000000000000e+03,4.254000000000000000e+03
5.692791938781738281e-02,4.262000000000000000e+03,4.262000000000000000e+03
5.710625648498535156e-02,4.275000000000000000e+03,4.275000000000000000e+03
5.719304084777832031e-02,4.281000000000000000e+03,4.281000000000000000e+03
5.727005004882812500e-02,4.286000000000000000e+03,4.286000000000000000e+03
5.737900733947753906e-02,4.294000000000000000e+03,4.294000000000000000e+03
5.750489234924316406e-02,4.303000000000000000e+03,4.303000000000000000e+03
5.762004852294921875e-02,4.311000000000000000e+03,4.311000000000000000e+03
5.774712562561035156e-02,4.320000000000000000e+03,4.320000000000000000e+03
5.790996551513671875e-02,4.332000000000000000e+03,4.332000000000000000e+03
5.804514884948730469e-02,4.342000000000000000e+03,4.342000000000000000e+03
5.812287330627441406e-02,4.347000000000000000e+03,4.347000000000000000e+03
5.828404426574707031e-02,4.359000000000000000e+03,4.359000000000000000e+03
5.843091011047363281e-02,4.369000000000000000e+03,4.369000000000000000e+03
5.861616134643554688e-02,4.383000000000000000e+03,4.383000000000000000e+03
5.878305435180664062e-02,4.394000000000000000e+03,4.394000000000000000e+03
5.887603759765625000e-02,4.401000000000000000e+03,4.401000000000000000e+03
5.896496772766113281e-02,4.407000000000000000e+03,4.407000000000000000e+03
5.903410911560058594e-02,4.412000000000000000e+03,4.412000000000000000e+03
5.914425849914550781e-02,4.420000000000000000e+03,4.420000000000000000e+03
5.928397178649902344e-02,4.430000000000000000e+03,4.430000000000000000e+03
5.941200256347656250e-02,4.439000000000000000e+03,4.439000000000000000e+03
5.955815315246582031e-02,4.450000000000000000e+03,4.450000000000000000e+03
5.967712402343750000e-02,4.458000000000000000e+03,4.458000000000000000e+03
5.977320671081542969e-02,4.465000000000000000e+03,4.465000000000000000e+03
5.990600585937500000e-02,4.474000000000000000e+03,4.474000000000000000e+03
5.999708175659179688e-02,4.481000000000000000e+03,4.481000000000000000e+03
6.012010574340820312e-02,4.490000000000000000e+03,4.490000000000000000e+03
6.029319763183593750e-02,4.502000000000000000e+03,4.502000000000000000e+03
6.041216850280761719e-02,4.510000000000000000e+03,4.510000000000000000e+03
6.055283546447753906e-02,4.520000000000000000e+03,4.520000000000000000e+03
6.068086624145507812e-02,4.529000000000000000e+03,4.529000000000000000e+03
6.080102920532226562e-02,4.538000000000000000e+03,4.538000000000000000e+03
6.088209152221679688e-02,4.544000000000000000e+03,4.544000000000000000e+03
6.106019020080566406e-02,4.556000000000000000e+03,4.556000000000000000e+03
6.122994422912597656e-02,4.568000000000000000e+03,4.568000000000000000e+03
6.132698059082031250e-02,4.575000000000000000e+03,4.575000000000000000e+03
6.147813796997070312e-02,4.586000000000000000e+03,4.586000000000000000e+03
6.156516075134277344e-02,4.592000000000000000e+03,4.592000000000000000e+03
6.165814399719238281e-02,4.599000000000000000e+03,4.599000000000000000e+03
6.182289123535156250e-02,4.610000000000000000e+03,4.610000000000000000e+03
6.193995475769042969e-02,4.619000000000000000e+03,4.619000000000000000e+03
6.205415725708007812e-02,4.627000000000000000e+03,4.627000000000000000e+03
6.215596199035644531e-02,4.634000000000000000e+03,4.634000000000000000e+03
6.227397918701171875e-02,4.642000000000000000e+03,4.642000000000000000e+03
6.240606307983398438e-02,4.652000000000000000e+03,4.652000000000000000e+03
6.259298324584960938e-02,4.665000000000000000e+03,4.665000000000000000e+03
6.270408630371093750e-02,4.673000000000000000e+03,4.673000000000000000e+03
6.279110908508300781e-02,4.679000000000000000e+03,4.679000000000000000e+03
6.293129920959472656e-02,4.689000000000000000e+03,4.689000000000000000e+03
6.308913230895996094e-02,4.700000000000000000e+03,4.700000000000000000e+03
6.319713592529296875e-02,4.708000000000000000e+03,4.708000000000000000e+03
6.331515312194824219e-02,4.716000000000000000e+03,4.716000000000000000e+03
