"1648163997.7305841","76.32"
"1648163997.820559","74.38"
"1648163997.9208162","73.48"
"1648163998.020788","73.48"
"1648163998.120724","74.25"
"1648163998.220701","76.19"
"1648163998.3207638","78.77"
"1648163998.420955","81.61"
"1648163998.520812","85.09"
"1648163998.620563","88.06"
"1648163998.720889","90.76"
"1648163998.820974","91.93"
"1648163998.9208572","92.96"
"1648163999.0207381","93.34"
"1648163999.1208808","92.18"
"1648163999.221128","90.51"
"1648163999.320724","88.06"
"1648163999.4207501","84.83"
"1648163999.520841","81.99"
"1648163999.620796","78.77"
"1648163999.7208488","76.44"
"1648163999.822444","74.25"
"1648163999.920861","72.19"
"1648164000.021045","73.35"
"1648164000.121293","74.25"
"1648164000.220962","76.06"
"1648164000.320928","78.77"
"1648164000.421279","81.73"
"1648164000.52102","84.96"
"1648164000.621065","87.8"
"1648164000.7210822","90.38"
"1648164000.8210812","92.7"
"1648164000.921071","93.21"
"1648164001.021248","93.21"
"1648164001.121144","92.18"
"1648164001.2215009","90.38"
"1648164001.321274","87.93"
"1648164001.421241","85.09"
"1648164001.521321","81.99"
"1648164001.6211462","79.03"
"1648164001.721248","76.44"
"1648164001.8213341","74.38"
"1648164001.9213371","73.61"
"1648164002.021323","73.35"
"1648164002.121341","74.64"
"1648164002.22145","76.32"
"1648164002.321422","78.64"
"1648164002.421587","81.86"
"1648164002.521441","84.96"
"1648164002.621736","88.44"
"1648164002.7214909","90.38"
"1648164002.8216078","91.8"
"1648164002.9216142","93.21"
"1648164003.0215948","93.73"
"1648164003.121609","92.31"
"1648164003.22157","91.02"
"1648164003.3217568","87.93"
"1648164003.4216409","84.96"
"1648164003.522837","82.12"
"1648164003.622061","79.03"
"1648164003.721754","76.19"
"1648164003.821776","74.51"
"1648164003.921876","73.48"
"1648164004.02202","73.35"
"1648164004.1217742","74.38"
"1648164004.221819","76.32"
"1648164004.321816","78.51"
"1648164004.421877","81.99"
"1648164004.522135","84.83"
"1648164004.621909","88.06"
"1648164004.721938","89.35"
"1648164004.822168","92.05"
"1648164004.921998","92.83"
"1648164005.021987","93.21"
"1648164005.122015","94.63"
"1648164005.221993","90.64"
"1648164005.322069","87.67"
"1648164005.4220679","84.96"
"1648164005.5220292","82.51"
"1648164005.6243432","78.77"
"1648164005.7221382","76.19"
"1648164005.822117","74.25"
"1648164005.922164","73.48"
"1648164006.022279","73.22"
"1648164006.122145","74.51"
"1648164006.222197","76.19"
"1648164006.322386","78.9"
"1648164006.42225","81.73"
"1648164006.522536","84.83"
"1648164006.6227672","87.8"
"1648164006.722259","90.64"
"1648164006.822426","91.8"
"1648164006.924269","93.09"
"1648164007.0223439","93.21"
"1648164007.122428","92.18"
"1648164007.2226","90.12"
"1648164007.3224041","87.41"
"1648164007.422484","84.96"
"1648164007.5227551","82.25"
"1648164007.622685","78.77"
"1648164007.7230122","76.32"
"1648164007.822539","73.86"
