0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
1.492977142333984375e-03,1.600000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+02
2.732038497924804688e-03,2.800000000000000000e+01,0.000000000000000000e+00,2.580000000000000000e+02
4.024028778076171875e-03,4.100000000000000000e+01,0.000000000000000000e+00,2.680000000000000000e+02
5.398035049438476562e-03,5.600000000000000000e+01,0.000000000000000000e+00,2.850000000000000000e+02
6.534099578857421875e-03,6.600000000000000000e+01,0.000000000000000000e+00,2.370000000000000000e+02
7.880210876464843750e-03,8.100000000000000000e+01,0.000000000000000000e+00,2.790000000000000000e+02
9.258031845092773438e-03,9.500000000000000000e+01,0.000000000000000000e+00,2.860000000000000000e+02
1.040005683898925781e-02,1.070000000000000000e+02,0.000000000000000000e+00,2.380000000000000000e+02
1.171398162841796875e-02,1.190000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+02
1.282095909118652344e-02,1.310000000000000000e+02,0.000000000000000000e+00,2.310000000000000000e+02
1.404523849487304688e-02,1.430000000000000000e+02,0.000000000000000000e+00,2.550000000000000000e+02
1.533627510070800781e-02,1.570000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
1.646423339843750000e-02,1.680000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02
1.770710945129394531e-02,1.800000000000000000e+02,0.000000000000000000e+00,2.590000000000000000e+02
1.901412010192871094e-02,1.940000000000000000e+02,0.000000000000000000e+00,2.710000000000000000e+02
2.016115188598632812e-02,2.060000000000000000e+02,0.000000000000000000e+00,2.390000000000000000e+02
2.138900756835937500e-02,2.180000000000000000e+02,0.000000000000000000e+00,2.560000000000000000e+02
2.273106575012207031e-02,2.300000000000000000e+02,0.000000000000000000e+00,2.780000000000000000e+02
2.408313751220703125e-02,2.430000000000000000e+02,0.000000000000000000e+00,2.800000000000000000e+02
2.531194686889648438e-02,2.560000000000000000e+02,0.000000000000000000e+00,2.560000000000000000e+02
2.666330337524414062e-02,2.690000000000000000e+02,0.000000000000000000e+00,2.800000000000000000e+02
2.802705764770507812e-02,2.810000000000000000e+02,0.000000000000000000e+00,2.830000000000000000e+02
2.922224998474121094e-02,2.930000000000000000e+02,0.000000000000000000e+00,2.490000000000000000e+02
3.058505058288574219e-02,3.060000000000000000e+02,0.000000000000000000e+00,2.830000000000000000e+02
3.171515464782714844e-02,3.170000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02
3.297209739685058594e-02,3.280000000000000000e+02,0.000000000000000000e+00,2.610000000000000000e+02
3.416013717651367188e-02,3.390000000000000000e+02,0.000000000000000000e+00,2.480000000000000000e+02
3.561902046203613281e-02,3.520000000000000000e+02,0.000000000000000000e+00,3.020000000000000000e+02
3.716015815734863281e-02,3.660000000000000000e+02,0.000000000000000000e+00,3.180000000000000000e+02
3.839898109436035156e-02,3.770000000000000000e+02,0.000000000000000000e+00,2.580000000000000000e+02
3.981518745422363281e-02,3.900000000000000000e+02,0.000000000000000000e+00,2.930000000000000000e+02
4.098725318908691406e-02,4.000000000000000000e+02,0.000000000000000000e+00,2.440000000000000000e+02
4.211711883544921875e-02,4.110000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02
4.329609870910644531e-02,4.190000000000000000e+02,0.000000000000000000e+00,2.460000000000000000e+02
4.456400871276855469e-02,4.320000000000000000e+02,0.000000000000000000e+00,2.640000000000000000e+02
4.589104652404785156e-02,4.420000000000000000e+02,0.000000000000000000e+00,2.750000000000000000e+02
4.730606079101562500e-02,4.530000000000000000e+02,0.000000000000000000e+00,2.930000000000000000e+02
4.852509498596191406e-02,4.630000000000000000e+02,0.000000000000000000e+00,2.540000000000000000e+02
4.964518547058105469e-02,4.720000000000000000e+02,0.000000000000000000e+00,2.340000000000000000e+02
5.112409591674804688e-02,4.840000000000000000e+02,0.000000000000000000e+00,3.060000000000000000e+02
5.256915092468261719e-02,4.960000000000000000e+02,0.000000000000000000e+00,2.990000000000000000e+02
5.378103256225585938e-02,5.060000000000000000e+02,0.000000000000000000e+00,2.520000000000000000e+02
5.514907836914062500e-02,5.150000000000000000e+02,0.000000000000000000e+00,2.840000000000000000e+02
5.629801750183105469e-02,5.240000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+02
5.758810043334960938e-02,5.340000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
5.894303321838378906e-02,5.430000000000000000e+02,0.000000000000000000e+00,2.810000000000000000e+02
6.008911132812500000e-02,5.510000000000000000e+02,0.000000000000000000e+00,2.390000000000000000e+02
6.135392189025878906e-02,5.590000000000000000e+02,0.000000000000000000e+00,2.630000000000000000e+02
6.268215179443359375e-02,5.690000000000000000e+02,0.000000000000000000e+00,2.760000000000000000e+02
6.383728981018066406e-02,5.760000000000000000e+02,0.000000000000000000e+00,2.410000000000000000e+02
6.512522697448730469e-02,5.860000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
6.647300720214843750e-02,5.940000000000000000e+02,0.000000000000000000e+00,2.800000000000000000e+02
6.761813163757324219e-02,6.020000000000000000e+02,0.000000000000000000e+00,2.390000000000000000e+02
6.899929046630859375e-02,6.100000000000000000e+02,0.000000000000000000e+00,2.860000000000000000e+02
7.031226158142089844e-02,6.180000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+02
7.144212722778320312e-02,6.250000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02
7.271409034729003906e-02,6.310000000000000000e+02,0.000000000000000000e+00,2.640000000000000000e+02
7.407522201538085938e-02,6.400000000000000000e+02,0.000000000000000000e+00,2.820000000000000000e+02
7.520890235900878906e-02,6.460000000000000000e+02,0.000000000000000000e+00,2.370000000000000000e+02
7.650613784790039062e-02,6.530000000000000000e+02,0.000000000000000000e+00,2.690000000000000000e+02
7.781910896301269531e-02,6.600000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+02
7.926392555236816406e-02,6.670000000000000000e+02,0.000000000000000000e+00,2.990000000000000000e+02
8.063507080078125000e-02,6.740000000000000000e+02,0.000000000000000000e+00,2.840000000000000000e+02
8.190798759460449219e-02,6.810000000000000000e+02,0.000000000000000000e+00,2.650000000000000000e+02
8.303523063659667969e-02,6.850000000000000000e+02,0.000000000000000000e+00,2.350000000000000000e+02
8.430528640747070312e-02,6.910000000000000000e+02,0.000000000000000000e+00,2.640000000000000000e+02
8.561825752258300781e-02,6.980000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+02
8.677411079406738281e-02,7.010000000000000000e+02,0.000000000000000000e+00,2.410000000000000000e+02
8.806514739990234375e-02,7.080000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
8.917498588562011719e-02,7.120000000000000000e+02,0.000000000000000000e+00,2.320000000000000000e+02
9.036803245544433594e-02,7.170000000000000000e+02,0.000000000000000000e+00,2.490000000000000000e+02
9.167003631591796875e-02,7.220000000000000000e+02,0.000000000000000000e+00,2.700000000000000000e+02
9.303903579711914062e-02,7.270000000000000000e+02,0.000000000000000000e+00,2.840000000000000000e+02
9.418106079101562500e-02,7.300000000000000000e+02,0.000000000000000000e+00,2.380000000000000000e+02
9.548521041870117188e-02,7.350000000000000000e+02,0.000000000000000000e+00,2.710000000000000000e+02
9.663510322570800781e-02,7.380000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+02
9.787511825561523438e-02,7.430000000000000000e+02,0.000000000000000000e+00,2.580000000000000000e+02
9.917616844177246094e-02,7.460000000000000000e+02,0.000000000000000000e+00,2.700000000000000000e+02
1.003210544586181641e-01,7.500000000000000000e+02,0.000000000000000000e+00,2.390000000000000000e+02
1.015930175781250000e-01,7.530000000000000000e+02,0.000000000000000000e+00,2.640000000000000000e+02
1.029071807861328125e-01,7.560000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+02
1.042940616607666016e-01,7.590000000000000000e+02,0.000000000000000000e+00,2.870000000000000000e+02
1.054599285125732422e-01,7.620000000000000000e+02,0.000000000000000000e+00,2.430000000000000000e+02
1.068391799926757812e-01,7.660000000000000000e+02,0.000000000000000000e+00,2.860000000000000000e+02
1.079730987548828125e-01,7.670000000000000000e+02,0.000000000000000000e+00,2.370000000000000000e+02
1.092751026153564453e-01,7.700000000000000000e+02,0.000000000000000000e+00,2.700000000000000000e+02
1.105782985687255859e-01,7.720000000000000000e+02,0.000000000000000000e+00,2.710000000000000000e+02
1.119730472564697266e-01,7.750000000000000000e+02,0.000000000000000000e+00,2.890000000000000000e+02
1.131000518798828125e-01,7.760000000000000000e+02,0.000000000000000000e+00,2.350000000000000000e+02
1.143140792846679688e-01,7.780000000000000000e+02,0.000000000000000000e+00,2.530000000000000000e+02
1.156971454620361328e-01,7.790000000000000000e+02,0.000000000000000000e+00,2.870000000000000000e+02
1.171052455902099609e-01,7.810000000000000000e+02,0.000000000000000000e+00,2.920000000000000000e+02
1.187288761138916016e-01,7.830000000000000000e+02,0.000000000000000000e+00,3.350000000000000000e+02
1.203010082244873047e-01,7.840000000000000000e+02,0.000000000000000000e+00,3.240000000000000000e+02
1.215269565582275391e-01,7.860000000000000000e+02,0.000000000000000000e+00,2.550000000000000000e+02
1.226592063903808594e-01,7.870000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02
1.238510608673095703e-01,7.860000000000000000e+02,0.000000000000000000e+00,2.480000000000000000e+02
1.254320144653320312e-01,7.870000000000000000e+02,0.000000000000000000e+00,3.260000000000000000e+02
1.269412040710449219e-01,7.880000000000000000e+02,0.000000000000000000e+00,3.120000000000000000e+02
1.284930706024169922e-01,7.880000000000000000e+02,0.000000000000000000e+00,3.200000000000000000e+02
1.300148963928222656e-01,7.880000000000000000e+02,0.000000000000000000e+00,3.140000000000000000e+02
1.314480304718017578e-01,7.880000000000000000e+02,0.000000000000000000e+00,2.970000000000000000e+02
1.329200267791748047e-01,7.870000000000000000e+02,0.000000000000000000e+00,3.040000000000000000e+02
1.341722011566162109e-01,7.870000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+02
1.355681419372558594e-01,7.870000000000000000e+02,0.000000000000000000e+00,2.890000000000000000e+02
1.370041370391845703e-01,7.860000000000000000e+02,0.000000000000000000e+00,2.970000000000000000e+02
1.385159492492675781e-01,7.850000000000000000e+02,0.000000000000000000e+00,3.120000000000000000e+02
1.397440433502197266e-01,7.840000000000000000e+02,0.000000000000000000e+00,2.560000000000000000e+02
1.411120891571044922e-01,7.830000000000000000e+02,0.000000000000000000e+00,2.840000000000000000e+02
1.423060894012451172e-01,7.820000000000000000e+02,0.000000000000000000e+00,2.490000000000000000e+02
1.435961723327636719e-01,7.810000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
1.449341773986816406e-01,7.800000000000000000e+02,0.000000000000000000e+00,2.780000000000000000e+02
1.460940837860107422e-01,7.780000000000000000e+02,0.000000000000000000e+00,2.420000000000000000e+02
1.474690437316894531e-01,7.770000000000000000e+02,0.000000000000000000e+00,2.850000000000000000e+02
1.488959789276123047e-01,7.750000000000000000e+02,0.000000000000000000e+00,2.950000000000000000e+02
1.503050327301025391e-01,7.730000000000000000e+02,0.000000000000000000e+00,2.920000000000000000e+02
1.516511440277099609e-01,7.710000000000000000e+02,0.000000000000000000e+00,2.790000000000000000e+02
1.530029773712158203e-01,7.690000000000000000e+02,0.000000000000000000e+00,2.800000000000000000e+02
1.541411876678466797e-01,7.670000000000000000e+02,0.000000000000000000e+00,2.380000000000000000e+02
1.553683280944824219e-01,7.650000000000000000e+02,0.000000000000000000e+00,2.550000000000000000e+02
1.567332744598388672e-01,7.630000000000000000e+02,0.000000000000000000e+00,2.830000000000000000e+02
1.578931808471679688e-01,7.620000000000000000e+02,0.000000000000000000e+00,2.420000000000000000e+02
1.591422557830810547e-01,7.610000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+02
1.606781482696533203e-01,7.580000000000000000e+02,0.000000000000000000e+00,3.170000000000000000e+02
1.619560718536376953e-01,7.550000000000000000e+02,0.000000000000000000e+00,2.660000000000000000e+02
1.631431579589843750e-01,7.530000000000000000e+02,0.000000000000000000e+00,2.470000000000000000e+02
1.644310951232910156e-01,7.510000000000000000e+02,0.000000000000000000e+00,2.680000000000000000e+02
1.656849384307861328e-01,7.480000000000000000e+02,0.000000000000000000e+00,2.610000000000000000e+02
1.671559810638427734e-01,7.450000000000000000e+02,0.000000000000000000e+00,3.040000000000000000e+02
1.686620712280273438e-01,7.420000000000000000e+02,0.000000000000000000e+00,3.110000000000000000e+02
1.701781749725341797e-01,7.400000000000000000e+02,0.000000000000000000e+00,3.130000000000000000e+02
