"1648506952.2297332","78537.0","0.0","2.4","-0.0","80.85"
"1648506952.2330618","78547.0","0.0","2.4","-0.0","81.23"
"1648506952.242168","78558.0","0.0","2.4","-0.0","80.85"
"1648506952.252177","78568.0","0.0","2.4","-0.0","80.98"
"1648506952.262214","78578.0","0.0","2.4","-0.0","80.85"
"1648506952.272227","78588.0","0.0","2.4","-0.0","80.98"
"1648506952.28224","78598.0","0.0","2.4","-0.0","80.85"
"1648506952.292324","78608.0","0.0","2.4","-0.0","80.85"
"1648506952.3023202","78618.0","0.0","2.4","-0.0","81.1"
"1648506952.3123882","78628.0","0.0","2.4","-0.0","80.98"
"1648506952.3223639","78638.0","0.0","2.4","-0.0","80.72"
"1648506952.332417","78648.0","0.0","2.4","-0.0","80.85"
"1648506952.343117","78658.0","0.0","2.4","-0.0","80.98"
"1648506952.35295","78668.0","0.0","2.4","-0.0","80.72"
"1648506952.363112","78678.0","0.0","2.4","-0.0","80.72"
"1648506952.3732648","78688.0","0.0","2.4","-0.0","81.23"
"1648506952.383698","78698.0","0.0","2.4","-0.0","80.72"
"1648506952.393166","78708.0","0.0","2.4","-0.0","81.1"
"1648506952.403372","78718.0","0.0","2.4","-0.0","81.23"
"1648506952.413388","78728.0","0.0","2.4","-0.0","80.85"
"1648506952.4232352","78738.0","0.0","2.4","-0.0","80.85"
"1648506952.433221","78748.0","0.0","2.4","-0.0","81.23"
"1648506952.443551","78758.0","0.0","2.4","-0.0","80.59"
"1648506952.453631","78768.0","0.0","2.4","-0.0","81.36"
"1648506952.463624","78778.0","0.0","2.4","-0.0","80.59"
"1648506952.4732711","78788.0","0.0","2.4","-0.0","81.1"
"1648506952.483948","78798.0","0.0","2.4","-0.0","80.85"
"1648506952.493238","78808.0","0.0","2.4","-0.0","80.72"
"1648506952.503108","78818.0","0.0","2.4","-0.0","81.1"
"1648506952.5136561","78828.0","0.0","2.4","-0.0","81.23"
"1648506952.5236669","78838.0","0.0","2.4","-0.0","80.72"
"1648506952.533181","78848.0","0.0","2.4","-0.0","80.72"
"1648506952.5431669","78858.0","0.0","2.4","-0.0","81.23"
"1648506952.553953","78868.0","0.0","2.4","-0.0","80.46"
"1648506952.5633721","78879.0","0.0","2.4","-0.0","80.72"
"1648506952.5736551","78889.0","0.0","2.4","-0.0","80.98"
"1648506952.58358","78899.0","0.0","2.4","-0.0","80.85"
"1648506952.594317","78909.0","0.0","2.4","-0.0","81.1"
"1648506952.6035469","78919.0","0.0","2.4","-0.0","80.72"
"1648506952.613749","78929.0","0.0","2.4","-0.0","80.46"
"1648506952.6241229","78939.0","0.0","2.4","-0.0","81.1"
"1648506952.6342242","78949.0","0.0","2.4","-0.0","80.85"
"1648506952.643713","78959.0","0.0","2.4","-0.0","80.46"
"1648506952.654145","78969.0","0.0","2.4","-0.0","81.49"
"1648506952.6640582","78979.0","0.0","2.4","-0.0","80.98"
"1648506952.674433","78989.0","0.0","2.4","-0.0","80.72"
"1648506952.684264","78999.0","0.0","2.4","-0.0","81.23"
"1648506952.69385","79009.0","0.0","2.4","-0.0","80.59"
"1648506952.704376","79019.0","0.0","2.4","-0.0","79.82"
"1648506952.7145011","79029.0","0.0","2.4","-0.0","80.72"
"1648506952.724478","79039.0","0.0","2.4","-0.0","81.23"
"1648506952.734411","79049.0","0.0","2.4","-0.0","80.46"
"1648506952.744545","79059.0","0.0","2.4","-0.0","81.23"
"1648506952.754576","79069.0","0.0","2.4","-0.0","81.62"
"1648506952.764626","79079.0","0.0","2.4","-0.0","80.72"
"1648506952.7745779","79089.0","0.0","2.4","-0.0","80.85"
"1648506952.7846122","79099.0","0.0","2.4","-0.0","81.1"
"1648506952.7946272","79109.0","0.0","2.4","-0.0","80.98"
"1648506952.804702","79119.0","0.0","2.4","-0.0","80.72"
"1648506952.814799","79129.0","0.0","2.4","-0.0","81.1"
"1648506952.824616","79139.0","0.0","2.4","-0.0","80.98"
"1648506952.834847","79149.0","0.0","2.4","-0.0","81.1"
"1648506952.844797","79159.0","0.0","2.4","-0.0","80.98"
"1648506952.854878","79169.0","0.0","2.4","-0.0","80.85"
"1648506952.8649778","79179.0","0.0","2.4","-0.0","81.36"
"1648506952.874997","79190.0","0.0","2.4","-0.0","80.59"
"1648506952.884952","79200.0","0.0","2.4","-0.0","80.98"
"1648506952.895146","79210.0","0.0","2.4","-0.0","80.72"
"1648506952.905098","79220.0","0.0","2.4","-0.0","80.59"
"1648506952.915058","79230.0","0.0","2.4","-0.0","81.49"
"1648506952.92486","79240.0","0.0","2.4","-0.0","80.85"
"1648506952.935102","79250.0","0.0","2.4","-0.0","80.98"
"1648506952.945106","79260.0","0.0","2.4","-0.0","80.72"
"1648506952.9551628","79270.0","0.0","2.4","-0.0","81.62"
"1648506952.965236","79280.0","0.0","2.4","-0.0","80.98"
